attributes,datatype,date,station,value
",,W,2400",PRCP,2017-11-19T00:00:00,GHCND:USW00023174,0
",,W,2400",PRCP,2017-11-19T00:00:00,GHCND:USW00012839,0
",,W,2400",PRCP,2017-11-19T00:00:00,GHCND:USW00014734,66
",,W,",SNOW,2017-11-19T00:00:00,GHCND:USW00014734,0
",,N,",PRCP,2017-11-26T00:00:00,GHCND:US1MOJC0028,0
",,W,2400",PRCP,2017-11-26T00:00:00,GHCND:USW00023174,0
",,7,2400",PRCP,2017-11-26T00:00:00,GHCND:USC00190860,0
",,7,",SNOW,2017-11-26T00:00:00,GHCND:USC00190860,0
",,W,2400",PRCP,2017-11-26T00:00:00,GHCND:USW00014734,0
",,W,",SNOW,2017-11-26T00:00:00,GHCND:USW00014734,0
",,W,",PRCP,2017-11-26T00:00:00,GHCND:USW00023230,33
",,W,",SNOW,2017-11-26T00:00:00,GHCND:USW00023230,0
",,W,2400",PRCP,2017-11-26T00:00:00,GHCND:USW00013739,0
",,W,",SNOW,2017-11-26T00:00:00,GHCND:USW00013739,0
"T,,W,2400",PRCP,2017-11-26T00:00:00,GHCND:USW00094823,0
",,W,",SNOW,2017-11-26T00:00:00,GHCND:USW00094823,0
",,W,2400",PRCP,2017-11-26T00:00:00,GHCND:USW00023234,46
",,W,2400",PRCP,2017-11-27T00:00:00,GHCND:USW00093721,0
",,W,",SNOW,2017-11-27T00:00:00,GHCND:USW00093721,0
",,W,2400",PRCP,2017-12-03T00:00:00,GHCND:USW00093721,8
",,W,",SNOW,2017-12-03T00:00:00,GHCND:USW00093721,0
",,W,",PRCP,2017-12-03T00:00:00,GHCND:USW00014898,0
",,W,",SNOW,2017-12-03T00:00:00,GHCND:USW00014898,0
",,W,",PRCP,2017-12-03T00:00:00,GHCND:USW00093837,0
",,W,2400",PRCP,2017-12-03T00:00:00,GHCND:USW00023174,0
",,W,2400",PRCP,2017-12-03T00:00:00,GHCND:USW00012839,0
",,W,2400",PRCP,2017-12-03T00:00:00,GHCND:USW00014734,0
",,W,",SNOW,2017-12-03T00:00:00,GHCND:USW00014734,0
",,W,",PRCP,2017-12-03T00:00:00,GHCND:USW00023230,3
",,W,2400",PRCP,2017-12-03T00:00:00,GHCND:USW00013897,0
",,W,",SNOW,2017-12-03T00:00:00,GHCND:USW00013897,0
",,W,2400",PRCP,2017-12-10T00:00:00,GHCND:USW00013881,0
",,W,",SNOW,2017-12-10T00:00:00,GHCND:USW00013881,0
"T,,W,2400",PRCP,2017-12-10T00:00:00,GHCND:USW00014820,0
"T,,W,",SNOW,2017-12-10T00:00:00,GHCND:USW00014820,0
",,7,0600",PRCP,2017-12-10T00:00:00,GHCND:USW00023062,0
",,7,",SNOW,2017-12-10T00:00:00,GHCND:USW00023062,0
",,W,",PRCP,2017-12-10T00:00:00,GHCND:USW00093837,0
",,N,",PRCP,2017-12-10T00:00:00,GHCND:US1MOJC0028,0
",,W,2400",PRCP,2017-12-10T00:00:00,GHCND:USW00023174,0
",,W,2400",PRCP,2017-12-10T00:00:00,GHCND:USW00023174,0
"T,,W,2400",PRCP,2017-12-10T00:00:00,GHCND:USW00014734,0
"T,,W,",SNOW,2017-12-10T00:00:00,GHCND:USW00014734,0
",,W,2400",PRCP,2017-12-10T00:00:00,GHCND:USW00094823,3
",,W,",SNOW,2017-12-10T00:00:00,GHCND:USW00094823,3
",,W,2400",PRCP,2017-12-10T00:00:00,GHCND:USW00012842,0
",,W,",SNOW,2017-12-10T00:00:00,GHCND:USW00012842,0
",,W,2400",PRCP,2017-12-11T00:00:00,GHCND:USW00012839,0
",,N,",PRCP,2017-12-16T00:00:00,GHCND:US1MOJC0028,0
"T,,W,2400",PRCP,2017-12-17T00:00:00,GHCND:USW00013881,0
",,W,",SNOW,2017-12-17T00:00:00,GHCND:USW00013881,0
"T,,W,2400",PRCP,2017-12-17T00:00:00,GHCND:USW00014820,0
",,W,",SNOW,2017-12-17T00:00:00,GHCND:USW00014820,0
",,W,",PRCP,2017-12-17T00:00:00,GHCND:USW00093837,0
",,W,2400",PRCP,2017-12-17T00:00:00,GHCND:USW00014734,0
",,W,",SNOW,2017-12-17T00:00:00,GHCND:USW00014734,0
",,W,",PRCP,2017-12-17T00:00:00,GHCND:USW00023230,0
",,W,2400",PRCP,2017-12-17T00:00:00,GHCND:USW00094823,18
",,W,",SNOW,2017-12-17T00:00:00,GHCND:USW00094823,0
",,W,2400",PRCP,2017-12-17T00:00:00,GHCND:USW00023234,0
",,W,2400",PRCP,2017-12-18T00:00:00,GHCND:USW00012842,0
",,W,",SNOW,2017-12-18T00:00:00,GHCND:USW00012842,0
",,W,2400",PRCP,2017-12-23T00:00:00,GHCND:USW00093721,89
",,W,",SNOW,2017-12-23T00:00:00,GHCND:USW00093721,0
"T,,W,",PRCP,2017-12-23T00:00:00,GHCND:USW00014898,0
"T,,W,",SNOW,2017-12-23T00:00:00,GHCND:USW00014898,0
",,W,2400",PRCP,2017-12-24T00:00:00,GHCND:USW00013881,0
",,W,",SNOW,2017-12-24T00:00:00,GHCND:USW00013881,0
",,N,",PRCP,2017-12-24T00:00:00,GHCND:US1MOJC0028,5
",,7,2400",PRCP,2017-12-24T00:00:00,GHCND:USC00190860,0
",,7,",SNOW,2017-12-24T00:00:00,GHCND:USC00190860,0
"T,,W,2400",PRCP,2017-12-24T00:00:00,GHCND:USW00014734,0
"T,,W,",SNOW,2017-12-24T00:00:00,GHCND:USW00014734,0
",,W,2400",PRCP,2017-12-24T00:00:00,GHCND:USW00023234,0
",,W,2400",PRCP,2017-12-24T00:00:00,GHCND:USW00013897,3
"T,,W,",SNOW,2017-12-24T00:00:00,GHCND:USW00013897,0
",,W,2400",PRCP,2017-12-25T00:00:00,GHCND:USW00013739,5
"T,,W,",SNOW,2017-12-25T00:00:00,GHCND:USW00013739,0
",,W,2400",PRCP,2017-12-31T00:00:00,GHCND:USW00093721,0
",,W,",SNOW,2017-12-31T00:00:00,GHCND:USW00093721,0
"T,,7,0600",PRCP,2017-12-31T00:00:00,GHCND:USW00023062,0
"T,,7,",SNOW,2017-12-31T00:00:00,GHCND:USW00023062,0
",,W,2400",PRCP,2017-12-31T00:00:00,GHCND:USW00023174,0
",,H,",SNOW,2017-12-31T00:00:00,GHCND:USW00023174,0
",,W,2400",PRCP,2017-12-31T00:00:00,GHCND:USW00023174,0
",,H,",SNOW,2017-12-31T00:00:00,GHCND:USW00023174,0
",,W,2400",PRCP,2017-12-31T00:00:00,GHCND:USW00012839,0
",,H,",SNOW,2017-12-31T00:00:00,GHCND:USW00012839,0
",,7,2400",PRCP,2017-12-31T00:00:00,GHCND:USC00190860,0
",,7,",SNOW,2017-12-31T00:00:00,GHCND:USC00190860,0
",,W,2400",PRCP,2017-12-31T00:00:00,GHCND:USW00014734,0
",,W,",SNOW,2017-12-31T00:00:00,GHCND:USW00014734,0
",,W,2400",PRCP,2017-12-31T00:00:00,GHCND:USW00013739,0
",,W,",SNOW,2017-12-31T00:00:00,GHCND:USW00013739,0
",,W,2400",PRCP,2017-12-31T00:00:00,GHCND:USW00094823,15
",,W,",SNOW,2017-12-31T00:00:00,GHCND:USW00094823,8
",,W,2400",PRCP,2017-12-31T00:00:00,GHCND:USW00012842,0
",,W,",SNOW,2017-12-31T00:00:00,GHCND:USW00012842,0
",,W,2400",PRCP,2017-12-31T00:00:00,GHCND:USW00013897,0
",,W,",SNOW,2017-12-31T00:00:00,GHCND:USW00013897,0
",,N,",PRCP,2018-01-06T00:00:00,GHCND:US1MOJC0028,0
"T,,W,2400",PRCP,2018-01-06T00:00:00,GHCND:USW00023174,0
",,H,",SNOW,2018-01-06T00:00:00,GHCND:USW00023174,0
"T,,W,",PRCP,2018-01-07T00:00:00,GHCND:USW00093837,0
",,7,2400",PRCP,2018-01-13T00:00:00,GHCND:USC00190860,343
",,7,",SNOW,2018-01-13T00:00:00,GHCND:USC00190860,0
",,W,2400",PRCP,2018-01-13T00:00:00,GHCND:USW00013739,13
",,W,",SNOW,2018-01-13T00:00:00,GHCND:USW00013739,0
",,W,2400",PRCP,2018-01-14T00:00:00,GHCND:USW00094823,0
",,W,",SNOW,2018-01-14T00:00:00,GHCND:USW00094823,0
",,7,2400",PRCP,2018-01-21T00:00:00,GHCND:USC00190860,0
",,7,",SNOW,2018-01-21T00:00:00,GHCND:USC00190860,0
",,W,2400",PRCP,2018-01-21T00:00:00,GHCND:USW00013739,0
",,W,",SNOW,2018-01-21T00:00:00,GHCND:USW00013739,0
",,W,2400",PRCP,2018-09-06T00:00:00,GHCND:USW00013739,3
",,W,",SNOW,2018-09-06T00:00:00,GHCND:USW00013739,0
",,W,2400",PRCP,2018-09-09T00:00:00,GHCND:USW00093721,566
",,W,",SNOW,2018-09-09T00:00:00,GHCND:USW00093721,0
",,W,2400",PRCP,2018-09-09T00:00:00,GHCND:USW00013881,178
",,W,",SNOW,2018-09-09T00:00:00,GHCND:USW00013881,0
",,W,2400",PRCP,2018-09-09T00:00:00,GHCND:USW00014820,419
",,W,",SNOW,2018-09-09T00:00:00,GHCND:USW00014820,0
",,7,0600",PRCP,2018-09-09T00:00:00,GHCND:USW00023062,51
",,7,",SNOW,2018-09-09T00:00:00,GHCND:USW00023062,0
",,W,2400",PRCP,2018-09-09T00:00:00,GHCND:USW00014898,0
",,W,",SNOW,2018-09-09T00:00:00,GHCND:USW00014898,0
",,W,2400",PRCP,2018-09-09T00:00:00,GHCND:USW00023174,0
",,H,",SNOW,2018-09-09T00:00:00,GHCND:USW00023174,0
",,W,2400",PRCP,2018-09-09T00:00:00,GHCND:USW00012839,257
",,H,",SNOW,2018-09-09T00:00:00,GHCND:USW00012839,0
",,7,2400",PRCP,2018-09-09T00:00:00,GHCND:USC00190860,0
",,7,",SNOW,2018-09-09T00:00:00,GHCND:USC00190860,0
",,W,2400",PRCP,2018-09-09T00:00:00,GHCND:USW00014734,130
",,W,",SNOW,2018-09-09T00:00:00,GHCND:USW00014734,0
",,W,",PRCP,2018-09-10T00:00:00,GHCND:USW00023230,0
",,W,",SNOW,2018-09-10T00:00:00,GHCND:USW00023230,0
",,7,0600",PRCP,2018-09-16T00:00:00,GHCND:USW00023062,0
",,7,",SNOW,2018-09-16T00:00:00,GHCND:USW00023062,0
",,W,2400",PRCP,2018-09-16T00:00:00,GHCND:USW00014898,0
",,W,",SNOW,2018-09-16T00:00:00,GHCND:USW00014898,0
"T,,W,",PRCP,2018-09-16T00:00:00,GHCND:USW00093837,0
",,W,2400",PRCP,2018-09-16T00:00:00,GHCND:USW00023174,0
",,H,",SNOW,2018-09-16T00:00:00,GHCND:USW00023174,0
",,W,2400",PRCP,2018-09-16T00:00:00,GHCND:USW00014734,0
",,W,",SNOW,2018-09-16T00:00:00,GHCND:USW00014734,0
",,W,2400",PRCP,2018-09-16T00:00:00,GHCND:USW00094823,0
",,W,",SNOW,2018-09-16T00:00:00,GHCND:USW00094823,0
",,W,2400",PRCP,2018-09-16T00:00:00,GHCND:USW00023234,0
",,H,",SNOW,2018-09-16T00:00:00,GHCND:USW00023234,0
",,W,2400",PRCP,2018-09-16T00:00:00,GHCND:USW00012842,0
",,W,",SNOW,2018-09-16T00:00:00,GHCND:USW00012842,0
",,W,2400",PRCP,2018-09-16T00:00:00,GHCND:USW00013897,0
",,W,",SNOW,2018-09-16T00:00:00,GHCND:USW00013897,0
"T,,W,2400",PRCP,2018-09-20T00:00:00,GHCND:USW00014820,0
",,W,",SNOW,2018-09-20T00:00:00,GHCND:USW00014820,0
",,W,2400",PRCP,2018-09-23T00:00:00,GHCND:USW00093721,234
",,W,",SNOW,2018-09-23T00:00:00,GHCND:USW00093721,0
"T,,W,2400",PRCP,2018-09-23T00:00:00,GHCND:USW00013881,0
",,W,",SNOW,2018-09-23T00:00:00,GHCND:USW00013881,0
",,N,",PRCP,2018-09-23T00:00:00,GHCND:US1MOJC0028,0
",,W,2400",PRCP,2018-09-23T00:00:00,GHCND:USW00023174,0
",,H,",SNOW,2018-09-23T00:00:00,GHCND:USW00023174,0
",,W,2400",PRCP,2018-09-23T00:00:00,GHCND:USW00012839,0
",,H,",SNOW,2018-09-23T00:00:00,GHCND:USW00012839,0
",,W,2400",PRCP,2018-09-23T00:00:00,GHCND:USW00013739,178
",,W,",SNOW,2018-09-23T00:00:00,GHCND:USW00013739,0
",,W,2400",PRCP,2018-09-24T00:00:00,GHCND:USW00012842,165
",,W,",SNOW,2018-09-24T00:00:00,GHCND:USW00012842,0
",,W,2400",PRCP,2018-09-27T00:00:00,GHCND:USW00023174,0
",,H,",SNOW,2018-09-27T00:00:00,GHCND:USW00023174,0
",,W,2400",PRCP,2018-09-30T00:00:00,GHCND:USW00014898,0
",,W,",SNOW,2018-09-30T00:00:00,GHCND:USW00014898,0
",,W,2400",PRCP,2018-09-30T00:00:00,GHCND:USW00023174,0
",,H,",SNOW,2018-09-30T00:00:00,GHCND:USW00023174,0
",,7,2400",PRCP,2018-09-30T00:00:00,GHCND:USC00190860,0
",,7,",SNOW,2018-09-30T00:00:00,GHCND:USC00190860,0
",,W,2400",PRCP,2018-09-30T00:00:00,GHCND:USW00014734,0
",,W,",SNOW,2018-09-30T00:00:00,GHCND:USW00014734,0
"T,,W,",PRCP,2018-09-30T00:00:00,GHCND:USW00023230,0
",,W,",SNOW,2018-09-30T00:00:00,GHCND:USW00023230,0
",,W,2400",PRCP,2018-09-30T00:00:00,GHCND:USW00094823,0
",,W,",SNOW,2018-09-30T00:00:00,GHCND:USW00094823,0
",,W,2400",PRCP,2018-09-30T00:00:00,GHCND:USW00013897,0
",,W,",SNOW,2018-09-30T00:00:00,GHCND:USW00013897,0
",,7,0600",PRCP,2018-10-01T00:00:00,GHCND:USW00023062,0
",,7,",SNOW,2018-10-01T00:00:00,GHCND:USW00023062,0
",,7,2400",PRCP,2018-10-04T00:00:00,GHCND:USC00190860,0
",,7,",SNOW,2018-10-04T00:00:00,GHCND:USC00190860,0
",,W,2400",PRCP,2018-10-07T00:00:00,GHCND:USW00013881,0
",,W,",SNOW,2018-10-07T00:00:00,GHCND:USW00013881,0
",,W,2400",PRCP,2018-10-07T00:00:00,GHCND:USW00014820,58
",,W,",SNOW,2018-10-07T00:00:00,GHCND:USW00014820,0
",,N,",PRCP,2018-10-07T00:00:00,GHCND:US1MOJC0028,826
",,W,2400",PRCP,2018-10-07T00:00:00,GHCND:USW00023174,0
",,H,",SNOW,2018-10-07T00:00:00,GHCND:USW00023174,0
"T,,W,2400",PRCP,2018-10-07T00:00:00,GHCND:USW00014734,0
",,W,",SNOW,2018-10-07T00:00:00,GHCND:USW00014734,0
"T,,W,2400",PRCP,2018-10-07T00:00:00,GHCND:USW00013739,0
",,W,",SNOW,2018-10-07T00:00:00,GHCND:USW00013739,0
",,W,2400",PRCP,2018-10-07T00:00:00,GHCND:USW00094823,0
",,W,",SNOW,2018-10-07T00:00:00,GHCND:USW00094823,0
",,W,2400",PRCP,2018-10-07T00:00:00,GHCND:USW00023234,0
",,H,",SNOW,2018-10-07T00:00:00,GHCND:USW00023234,0
",,W,2400",PRCP,2018-10-11T00:00:00,GHCND:USW00014734,183
",,W,",SNOW,2018-10-11T00:00:00,GHCND:USW00014734,0
"T,,W,2400",PRCP,2018-10-14T00:00:00,GHCND:USW00014820,0
",,W,",SNOW,2018-10-14T00:00:00,GHCND:USW00014820,0
",,7,0600",PRCP,2018-10-14T00:00:00,GHCND:USW00023062,18
",,7,",SNOW,2018-10-14T00:00:00,GHCND:USW00023062,30
",,W,2400",PRCP,2018-10-14T00:00:00,GHCND:USW00012839,51
",,H,",SNOW,2018-10-14T00:00:00,GHCND:USW00012839,0
",,7,2400",PRCP,2018-10-14T00:00:00,GHCND:USC00190860,0
",,7,",SNOW,2018-10-14T00:00:00,GHCND:USC00190860,0
",,W,2400",PRCP,2018-10-14T00:00:00,GHCND:USW00014734,0
",,W,",SNOW,2018-10-14T00:00:00,GHCND:USW00014734,0
",,W,2400",PRCP,2018-10-14T00:00:00,GHCND:USW00013897,58
",,W,",SNOW,2018-10-14T00:00:00,GHCND:USW00013897,0
"T,,W,2400",PRCP,2018-10-15T00:00:00,GHCND:USW00014898,0
",,W,",SNOW,2018-10-15T00:00:00,GHCND:USW00014898,0
"T,,W,2400",PRCP,2018-10-21T00:00:00,GHCND:USW00093721,0
",,W,",SNOW,2018-10-21T00:00:00,GHCND:USW00093721,0
",,N,",PRCP,2018-10-21T00:00:00,GHCND:US1MOJC0028,0
",,W,2400",PRCP,2018-10-21T00:00:00,GHCND:USW00012839,0
",,H,",SNOW,2018-10-21T00:00:00,GHCND:USW00012839,0
"T,,W,2400",PRCP,2018-10-21T00:00:00,GHCND:USW00014734,0
",,W,",SNOW,2018-10-21T00:00:00,GHCND:USW00014734,0
"T,,W,2400",PRCP,2018-10-21T00:00:00,GHCND:USW00013739,0
",,W,",SNOW,2018-10-21T00:00:00,GHCND:USW00013739,0
",,W,2400",PRCP,2018-10-21T00:00:00,GHCND:USW00023234,0
",,H,",SNOW,2018-10-21T00:00:00,GHCND:USW00023234,0
",,W,2400",PRCP,2018-10-21T00:00:00,GHCND:USW00012842,0
",,W,",SNOW,2018-10-21T00:00:00,GHCND:USW00012842,0
",,W,2400",PRCP,2018-10-28T00:00:00,GHCND:USW00013881,0
",,W,",SNOW,2018-10-28T00:00:00,GHCND:USW00013881,0
",,N,",PRCP,2018-10-28T00:00:00,GHCND:US1MOJC0028,0
",,W,2400",PRCP,2018-10-28T00:00:00,GHCND:USW00023174,0
",,H,",SNOW,2018-10-28T00:00:00,GHCND:USW00023174,0
",,W,2400",PRCP,2018-10-28T00:00:00,GHCND:USW00014734,5
",,W,",SNOW,2018-10-28T00:00:00,GHCND:USW00014734,0
",,W,",PRCP,2018-10-28T00:00:00,GHCND:USW00023230,0
",,W,",SNOW,2018-10-28T00:00:00,GHCND:USW00023230,0
",,W,2400",PRCP,2018-10-28T00:00:00,GHCND:USW00094823,94
",,W,",SNOW,2018-10-28T00:00:00,GHCND:USW00094823,0
",,W,2400",PRCP,2018-11-01T00:00:00,GHCND:USW00023234,0
",,H,",SNOW,2018-11-01T00:00:00,GHCND:USW00023234,0
",,W,2400",PRCP,2018-11-04T00:00:00,GHCND:USW00093721,0
",,W,",SNOW,2018-11-04T00:00:00,GHCND:USW00093721,0
",,W,2400",PRCP,2018-11-04T00:00:00,GHCND:USW00013881,23
",,W,",SNOW,2018-11-04T00:00:00,GHCND:USW00013881,0
"T,,W,2400",PRCP,2018-11-04T00:00:00,GHCND:USW00014820,0
",,W,",SNOW,2018-11-04T00:00:00,GHCND:USW00014820,0
",,7,0600",PRCP,2018-11-04T00:00:00,GHCND:USW00023062,15
",,7,",SNOW,2018-11-04T00:00:00,GHCND:USW00023062,0
",,W,2400",PRCP,2018-11-04T00:00:00,GHCND:USW00012839,91
",,H,",SNOW,2018-11-04T00:00:00,GHCND:USW00012839,0
",,7,2400",PRCP,2018-11-04T00:00:00,GHCND:USC00190860,0
",,7,",SNOW,2018-11-04T00:00:00,GHCND:USC00190860,0
",,W,2400",PRCP,2018-11-08T00:00:00,GHCND:USW00094823,0
",,W,",SNOW,2018-11-08T00:00:00,GHCND:USW00094823,0
",,W,2400",PRCP,2018-11-11T00:00:00,GHCND:USW00014820,0
",,W,",SNOW,2018-11-11T00:00:00,GHCND:USW00014820,0
",,W,2400",PRCP,2018-11-11T00:00:00,GHCND:USW00014898,10
",,W,",SNOW,2018-11-11T00:00:00,GHCND:USW00014898,23
",,W,2400",PRCP,2018-11-11T00:00:00,GHCND:USW00023174,0
",,H,",SNOW,2018-11-11T00:00:00,GHCND:USW00023174,0
",,W,2400",PRCP,2018-11-11T00:00:00,GHCND:USW00014734,0
",,W,",SNOW,2018-11-11T00:00:00,GHCND:USW00014734,0
",,W,",PRCP,2018-11-11T00:00:00,GHCND:USW00023230,0
",,W,",SNOW,2018-11-11T00:00:00,GHCND:USW00023230,0
",,W,2400",PRCP,2018-11-11T00:00:00,GHCND:USW00013739,0
",,W,",SNOW,2018-11-11T00:00:00,GHCND:USW00013739,0
"T,,W,2400",PRCP,2018-11-11T00:00:00,GHCND:USW00012842,0
",,W,",SNOW,2018-11-11T00:00:00,GHCND:USW00012842,0
",,W,2400",PRCP,2018-11-11T00:00:00,GHCND:USW00013897,0
",,W,",SNOW,2018-11-11T00:00:00,GHCND:USW00013897,0
",,W,2400",PRCP,2018-11-12T00:00:00,GHCND:USW00023234,0
",,H,",SNOW,2018-11-12T00:00:00,GHCND:USW00023234,0
",,W,2400",PRCP,2018-11-18T00:00:00,GHCND:USW00093721,0
",,W,",SNOW,2018-11-18T00:00:00,GHCND:USW00093721,0
",,W,2400",PRCP,2018-11-18T00:00:00,GHCND:USW00023174,0
",,W,2400",PRCP,2018-11-18T00:00:00,GHCND:USW00014734,0
",,W,",SNOW,2018-11-18T00:00:00,GHCND:USW00014734,0
",,W,2400",PRCP,2018-11-19T00:00:00,GHCND:USW00023174,0
",,H,",SNOW,2018-11-19T00:00:00,GHCND:USW00023174,0
",,W,2400",PRCP,2018-11-25T00:00:00,GHCND:USW00093721,0
",,W,",SNOW,2018-11-25T00:00:00,GHCND:USW00093721,0
"T,,W,2400",PRCP,2018-11-25T00:00:00,GHCND:USW00013881,0
",,W,",SNOW,2018-11-25T00:00:00,GHCND:USW00013881,0
",,7,0600",PRCP,2018-11-25T00:00:00,GHCND:USW00023062,13
",,7,",SNOW,2018-11-25T00:00:00,GHCND:USW00023062,5
",,W,2400",PRCP,2018-11-25T00:00:00,GHCND:USW00023174,0
",,H,",SNOW,2018-11-25T00:00:00,GHCND:USW00023174,0
",,W,2400",PRCP,2018-11-25T00:00:00,GHCND:USW00014734,193
",,W,",SNOW,2018-11-25T00:00:00,GHCND:USW00014734,0
",,W,2400",PRCP,2018-11-25T00:00:00,GHCND:USW00013739,3
",,W,",SNOW,2018-11-25T00:00:00,GHCND:USW00013739,0
"T,,W,2400",PRCP,2018-11-25T00:00:00,GHCND:USW00012842,0
",,W,",SNOW,2018-11-25T00:00:00,GHCND:USW00012842,0
",,W,2400",PRCP,2018-12-02T00:00:00,GHCND:USW00014898,97
",,W,",SNOW,2018-12-02T00:00:00,GHCND:USW00014898,41
",,W,2400",PRCP,2018-12-02T00:00:00,GHCND:USW00012839,0
",,H,",SNOW,2018-12-02T00:00:00,GHCND:USW00012839,0
",,7,2400",PRCP,2018-12-02T00:00:00,GHCND:USC00190860,282
",,7,",SNOW,2018-12-02T00:00:00,GHCND:USC00190860,0
",,W,2400",PRCP,2018-12-02T00:00:00,GHCND:USW00014734,236
",,W,",SNOW,2018-12-02T00:00:00,GHCND:USW00014734,0
",,W,",PRCP,2018-12-02T00:00:00,GHCND:USW00023230,0
",,W,",SNOW,2018-12-02T00:00:00,GHCND:USW00023230,0
",,W,2400",PRCP,2018-12-02T00:00:00,GHCND:USW00094823,10
",,W,",SNOW,2018-12-02T00:00:00,GHCND:USW00094823,0
",,W,2400",PRCP,2018-12-02T00:00:00,GHCND:USW00012842,0
",,W,",SNOW,2018-12-02T00:00:00,GHCND:USW00012842,0
",,W,2400",PRCP,2018-12-02T00:00:00,GHCND:USW00013897,0
",,W,",SNOW,2018-12-02T00:00:00,GHCND:USW00013897,0
",,W,2400",PRCP,2018-12-03T00:00:00,GHCND:USW00013739,0
",,W,",SNOW,2018-12-03T00:00:00,GHCND:USW00013739,0
",,W,2400",PRCP,2018-12-06T00:00:00,GHCND:USW00013897,0
",,W,",SNOW,2018-12-06T00:00:00,GHCND:USW00013897,0
",,W,2400",PRCP,2018-12-09T00:00:00,GHCND:USW00014820,0
",,W,",SNOW,2018-12-09T00:00:00,GHCND:USW00014820,0
",,W,2400",PRCP,2018-12-09T00:00:00,GHCND:USW00014898,0
",,W,",SNOW,2018-12-09T00:00:00,GHCND:USW00014898,0
",,N,",PRCP,2018-12-09T00:00:00,GHCND:US1MOJC0028,0
",,W,2400",PRCP,2018-12-09T00:00:00,GHCND:USW00023174,0
",,H,",SNOW,2018-12-09T00:00:00,GHCND:USW00023174,0
",,W,2400",PRCP,2018-12-09T00:00:00,GHCND:USW00012839,3
",,H,",SNOW,2018-12-09T00:00:00,GHCND:USW00012839,0
",,W,",PRCP,2018-12-09T00:00:00,GHCND:USW00023230,0
",,W,",SNOW,2018-12-09T00:00:00,GHCND:USW00023230,0
",,W,2400",PRCP,2018-12-09T00:00:00,GHCND:USW00023234,0
",,H,",SNOW,2018-12-09T00:00:00,GHCND:USW00023234,0
",,W,2400",PRCP,2018-12-09T00:00:00,GHCND:USW00012842,442
",,W,",SNOW,2018-12-09T00:00:00,GHCND:USW00012842,0
",,N,",PRCP,2018-12-13T00:00:00,GHCND:US1MOJC0028,0
",,7,0600",PRCP,2018-12-15T00:00:00,GHCND:USW00023062,0
",,7,",SNOW,2018-12-15T00:00:00,GHCND:USW00023062,0
",,W,2400",PRCP,2018-12-15T00:00:00,GHCND:USW00014734,38
",,W,",SNOW,2018-12-15T00:00:00,GHCND:USW00014734,0
",,W,2400",PRCP,2018-12-16T00:00:00,GHCND:USW00093721,175
",,W,",SNOW,2018-12-16T00:00:00,GHCND:USW00093721,0
",,W,2400",PRCP,2018-12-16T00:00:00,GHCND:USW00023174,0
",,H,",SNOW,2018-12-16T00:00:00,GHCND:USW00023174,0
",,W,2400",PRCP,2018-12-16T00:00:00,GHCND:USW00014734,373
",,W,",SNOW,2018-12-16T00:00:00,GHCND:USW00014734,0
",,W,2400",PRCP,2018-12-16T00:00:00,GHCND:USW00094823,132
",,W,",SNOW,2018-12-16T00:00:00,GHCND:USW00094823,0
",,W,2400",PRCP,2018-12-16T00:00:00,GHCND:USW00023234,147
",,H,",SNOW,2018-12-16T00:00:00,GHCND:USW00023234,0
",,W,2400",PRCP,2018-12-17T00:00:00,GHCND:USW00013881,0
",,W,",SNOW,2018-12-17T00:00:00,GHCND:USW00013881,0
",,W,2400",PRCP,2018-12-22T00:00:00,GHCND:USW00023174,0
",,H,",SNOW,2018-12-22T00:00:00,GHCND:USW00023174,0
",,W,2400",PRCP,2018-12-22T00:00:00,GHCND:USW00013897,0
",,W,",SNOW,2018-12-22T00:00:00,GHCND:USW00013897,0
"T,,W,2400",PRCP,2018-12-23T00:00:00,GHCND:USW00013881,0
",,W,",SNOW,2018-12-23T00:00:00,GHCND:USW00013881,0
",,W,2400",PRCP,2018-12-23T00:00:00,GHCND:USW00014820,0
",,W,",SNOW,2018-12-23T00:00:00,GHCND:USW00014820,0
",,W,2400",PRCP,2018-12-23T00:00:00,GHCND:USW00012839,0
",,H,",SNOW,2018-12-23T00:00:00,GHCND:USW00012839,0
",,7,2400",PRCP,2018-12-23T00:00:00,GHCND:USC00190860,0
",,7,",SNOW,2018-12-23T00:00:00,GHCND:USC00190860,0
"T,,W,2400",PRCP,2018-12-23T00:00:00,GHCND:USW00014734,0
",,W,",SNOW,2018-12-23T00:00:00,GHCND:USW00014734,0
",,W,2400",PRCP,2018-12-23T00:00:00,GHCND:USW00013739,0
",,W,",SNOW,2018-12-23T00:00:00,GHCND:USW00013739,0
",,W,2400",PRCP,2018-12-23T00:00:00,GHCND:USW00023234,5
",,H,",SNOW,2018-12-23T00:00:00,GHCND:USW00023234,0
",,W,",PRCP,2018-12-24T00:00:00,GHCND:USW00023230,127
",,W,",SNOW,2018-12-24T00:00:00,GHCND:USW00023230,0
",,W,2400",PRCP,2018-12-30T00:00:00,GHCND:USW00093721,0
",,W,",SNOW,2018-12-30T00:00:00,GHCND:USW00093721,0
",,7,0600",PRCP,2018-12-30T00:00:00,GHCND:USW00023062,0
",,7,",SNOW,2018-12-30T00:00:00,GHCND:USW00023062,0
",,W,2400",PRCP,2018-12-30T00:00:00,GHCND:USW00014898,0
